date,year,month,day,portid,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,source_row_id
2026-06-14,2026,6,14,chokepoint9,Dover Strait,43,20,39,11,54,113,167,1425232,759377,114733,13963,1285847,2313307,3599154,24146
2026-06-15,2026,6,15,chokepoint9,Dover Strait,41,17,31,11,46,100,146,1172885,656473,95818,34531,1424918,1959709,3384628,24147
2026-06-16,2026,6,16,chokepoint9,Dover Strait,29,16,51,5,59,101,160,967535,661953,190698,5544,959357,1825733,2785090,24148
2026-06-17,2026,6,17,chokepoint9,Dover Strait,33,21,31,9,66,94,160,802136,1152763,85967,26291,1699261,2067159,3766421,24149
2026-06-18,2026,6,18,chokepoint9,Dover Strait,32,11,37,12,53,92,145,968916,302005,114402,29610,629687,1414934,2044622,24150
2026-06-19,2026,6,19,chokepoint9,Dover Strait,31,21,47,11,54,110,164,957598,854793,136555,22984,965808,1971931,2937740,24151
2026-06-20,2026,6,20,chokepoint9,Dover Strait,32,26,35,13,49,106,155,789066,1038190,101883,47376,1055448,1976516,3031964,24152
2026-06-21,2026,6,21,chokepoint9,Dover Strait,38,29,42,12,55,121,176,971199,1093117,98982,8934,1336380,2172233,3508614,24153
2026-06-22,2026,6,22,chokepoint9,Dover Strait,38,23,27,10,55,98,153,1140174,1000664,97351,27075,1268384,2265266,3533651,24154
2026-06-23,2026,6,23,chokepoint9,Dover Strait,35,27,35,8,49,105,154,1131844,1073288,120587,18302,1005263,2344022,3349285,24155
2026-06-24,2026,6,24,chokepoint9,Dover Strait,36,24,48,11,55,119,174,995229,521384,156768,4648,1460445,1678030,3138476,24156
2026-06-25,2026,6,25,chokepoint9,Dover Strait,36,15,42,10,43,103,146,791285,882845,159521,19285,1164168,1852937,3017106,24157
2026-06-26,2026,6,26,chokepoint9,Dover Strait,29,20,41,13,55,103,158,661939,739279,148220,61458,1705592,1610897,3316489,24158
2026-06-27,2026,6,27,chokepoint9,Dover Strait,39,20,44,11,48,114,162,1407058,1002773,100259,23683,1377080,2533775,3910856,24159
2026-06-28,2026,6,28,chokepoint9,Dover Strait,31,23,35,11,66,100,166,857963,575238,82547,11465,1453477,1527214,2980691,24160
2026-06-29,2026,6,29,chokepoint9,Dover Strait,25,17,34,12,42,88,130,835748,669400,95915,33334,1041948,1634399,2676347,24161
2026-06-30,2026,6,30,chokepoint9,Dover Strait,31,26,41,5,59,103,162,710292,1029059,119917,2754,1102399,1862023,2964422,24162
2026-06-01,2026,6,1,chokepoint10,Oresund Strait,7,4,15,3,4,29,33,18385,89729,30276,1343,6020,139734,145755,26511
2026-06-02,2026,6,2,chokepoint10,Oresund Strait,7,9,15,2,9,33,42,12452,7319,20004,3546,20524,43323,63848,26512
2026-06-03,2026,6,3,chokepoint10,Oresund Strait,1,3,19,3,11,26,37,1479,2268,37404,2169,8877,43322,52200,26513
2026-06-04,2026,6,4,chokepoint10,Oresund Strait,4,6,24,2,13,36,49,951,5029,38192,0,41483,44173,85656,26514
2026-06-05,2026,6,5,chokepoint10,Oresund Strait,6,12,18,1,10,37,47,7701,45078,25413,0,18935,78192,97128,26515
2026-06-06,2026,6,6,chokepoint10,Oresund Strait,10,6,16,4,9,36,45,20174,50610,26388,5019,21360,102192,123553,26516
2026-06-07,2026,6,7,chokepoint10,Oresund Strait,3,4,16,4,11,27,38,12527,0,32071,5062,25089,49662,74751,26517
2026-06-08,2026,6,8,chokepoint10,Oresund Strait,5,6,23,3,6,37,43,10314,74311,42925,3187,9070,130739,139809,26518
2026-06-09,2026,6,9,chokepoint10,Oresund Strait,8,4,13,3,9,28,37,16713,141779,21892,1837,19273,182223,201496,26519
2026-06-10,2026,6,10,chokepoint10,Oresund Strait,8,5,17,2,10,32,42,13356,23785,31693,3800,36239,72636,108876,26520
2026-06-11,2026,6,11,chokepoint10,Oresund Strait,7,3,19,2,9,31,40,10367,3278,39182,0,12495,52828,65323,26521
2026-06-12,2026,6,12,chokepoint10,Oresund Strait,5,4,19,1,12,29,41,8764,8398,36640,0,27706,53802,81509,26522
2026-06-13,2026,6,13,chokepoint10,Oresund Strait,7,9,21,3,15,40,55,12030,17587,30446,5033,40262,65098,105360,26523
2026-06-14,2026,6,14,chokepoint10,Oresund Strait,2,3,15,3,8,23,31,1605,0,25154,1239,35092,27999,63092,26524
2026-06-15,2026,6,15,chokepoint10,Oresund Strait,6,7,17,1,8,31,39,11680,0,23194,0,34090,34874,68964,26525
2026-06-16,2026,6,16,chokepoint10,Oresund Strait,3,5,21,4,11,33,44,5776,45262,31936,5258,43314,88234,131548,26526
2026-06-17,2026,6,17,chokepoint10,Oresund Strait,5,5,19,3,9,32,41,13046,8765,21329,1330,18247,44472,62719,26527
2026-06-18,2026,6,18,chokepoint10,Oresund Strait,3,5,16,1,10,25,35,6747,0,27317,3775,23622,37841,61463,26528
2026-06-19,2026,6,19,chokepoint10,Oresund Strait,6,5,17,2,9,30,39,10911,4060,28483,1343,12018,44799,56817,26529
2026-06-20,2026,6,20,chokepoint10,Oresund Strait,7,4,22,2,13,35,48,15834,0,25966,0,51956,41801,93757,26530
2026-06-21,2026,6,21,chokepoint10,Oresund Strait,10,4,17,3,4,34,38,32054,170238,32661,0,0,234955,234955,26531
2026-06-22,2026,6,22,chokepoint10,Oresund Strait,4,2,14,3,10,23,33,9008,3049,32104,3727,21053,47890,68944,26532
2026-06-23,2026,6,23,chokepoint10,Oresund Strait,6,3,26,4,7,39,46,13286,0,41977,6146,16655,61410,78065,26533
2026-06-24,2026,6,24,chokepoint10,Oresund Strait,3,6,12,3,8,24,32,10834,0,17853,1948,19521,30635,50156,26534
2026-06-25,2026,6,25,chokepoint10,Oresund Strait,4,6,14,2,8,26,34,6284,8125,24544,0,20426,38954,59380,26535
2026-06-26,2026,6,26,chokepoint10,Oresund Strait,8,3,26,2,12,39,51,18972,5044,38593,0,68613,62610,131224,26536
2026-06-27,2026,6,27,chokepoint10,Oresund Strait,4,5,15,2,9,26,35,5915,41969,24556,5019,63166,77461,140627,26537
2026-06-28,2026,6,28,chokepoint10,Oresund Strait,9,7,15,3,10,34,44,14671,0,25131,2000,20775,41804,62579,26538
2026-06-29,2026,6,29,chokepoint10,Oresund Strait,7,7,16,1,10,31,41,14690,0,26225,0,26154,40915,67070,26539
2026-06-30,2026,6,30,chokepoint10,Oresund Strait,5,6,19,5,7,35,42,6278,7275,27966,11145,26216,52666,78882,26540
2026-06-01,2026,6,1,chokepoint11,Taiwan Strait,107,104,37,9,62,257,319,2380788,3822390,185021,24272,1344661,6412472,7757134,31689
2026-06-02,2026,6,2,chokepoint11,Taiwan Strait,103,83,32,8,47,226,273,2296628,4176745,237402,23185,1205541,6733961,7939502,31690
2026-06-03,2026,6,3,chokepoint11,Taiwan Strait,99,73,28,6,49,206,255,2345075,3457039,225011,23634,892476,6050761,6943237,31691
2026-06-04,2026,6,4,chokepoint11,Taiwan Strait,82,88,30,12,60,212,272,1720133,4247249,142820,33095,693195,6143298,6836494,31692
2026-06-05,2026,6,5,chokepoint11,Taiwan Strait,95,74,30,5,59,204,263,2193576,3486126,146572,33624,830077,5859900,6689978,31693
2026-06-06,2026,6,6,chokepoint11,Taiwan Strait,106,74,23,6,58,209,267,2054925,3465205,106170,26033,596073,5652335,6248409,31694
2026-06-07,2026,6,7,chokepoint11,Taiwan Strait,94,55,29,10,49,188,237,2628836,2440111,192904,17273,559951,5279126,5839077,31695
2026-06-08,2026,6,8,chokepoint11,Taiwan Strait,77,69,23,2,51,171,222,1503016,3061402,156133,8030,968140,4728582,5696722,31696
2026-06-09,2026,6,9,chokepoint11,Taiwan Strait,113,69,29,9,46,220,266,2717043,3088878,143459,35906,680071,5985288,6665359,31697
2026-06-10,2026,6,10,chokepoint11,Taiwan Strait,100,76,25,7,47,208,255,2156020,4420202,141163,11050,1175284,6728436,7903721,31698
2026-06-11,2026,6,11,chokepoint11,Taiwan Strait,79,82,31,9,43,201,244,1759007,3214714,131541,23417,351272,5128680,5479953,31699
2026-06-12,2026,6,12,chokepoint11,Taiwan Strait,93,72,21,6,48,192,240,2121624,3461701,136285,13033,523288,5732644,6255932,31700
2026-06-13,2026,6,13,chokepoint11,Taiwan Strait,90,75,31,7,40,203,243,2155722,3302275,168724,15981,645629,5642705,6288334,31701
2026-06-14,2026,6,14,chokepoint11,Taiwan Strait,99,64,20,8,42,191,233,2333016,2890598,169464,16126,409724,5409205,5818930,31702
2026-06-15,2026,6,15,chokepoint11,Taiwan Strait,91,76,20,6,39,193,232,2086102,3344013,79136,19970,739853,5529222,6269076,31703
2026-06-16,2026,6,16,chokepoint11,Taiwan Strait,84,62,36,6,58,188,246,2423110,3545964,158354,25740,659228,6153170,6812399,31704
2026-06-17,2026,6,17,chokepoint11,Taiwan Strait,100,72,26,8,42,206,248,2449604,3718547,152274,28301,696462,6348728,7045190,31705
2026-06-18,2026,6,18,chokepoint11,Taiwan Strait,100,80,28,12,50,220,270,1680905,3686729,91725,33052,730756,5492413,6223170,31706
2026-06-19,2026,6,19,chokepoint11,Taiwan Strait,88,51,34,4,54,177,231,1913264,2408064,132426,12757,1318986,4466512,5785498,31707
2026-06-20,2026,6,20,chokepoint11,Taiwan Strait,83,75,31,7,41,196,237,1816787,3057627,163164,15558,451927,5053136,5505064,31708
2026-06-21,2026,6,21,chokepoint11,Taiwan Strait,93,76,24,7,48,200,248,2036576,2948952,105089,21025,360641,5111644,5472285,31709
2026-06-22,2026,6,22,chokepoint11,Taiwan Strait,95,77,32,9,45,213,258,2615234,3810738,139200,21890,601964,6587063,7189027,31710
2026-06-23,2026,6,23,chokepoint11,Taiwan Strait,102,121,44,11,47,278,325,2205909,6568360,308346,26654,769045,9109270,9878316,31711
2026-06-24,2026,6,24,chokepoint11,Taiwan Strait,96,95,37,18,67,246,313,2194002,6613662,203360,64362,949715,9075388,10025104,31712
2026-06-25,2026,6,25,chokepoint11,Taiwan Strait,88,90,19,4,43,201,244,2050324,4867286,154598,9315,818238,7081523,7899762,31713
2026-06-26,2026,6,26,chokepoint11,Taiwan Strait,99,81,28,7,59,215,274,2298283,4345386,154325,20142,700625,6818137,7518762,31714
2026-06-27,2026,6,27,chokepoint11,Taiwan Strait,99,80,24,5,49,208,257,2163029,3658812,130414,14693,869107,5966948,6836056,31715
2026-06-28,2026,6,28,chokepoint11,Taiwan Strait,100,72,25,5,45,202,247,2197988,3236069,117300,14760,598395,5566118,6164514,31716
2026-06-29,2026,6,29,chokepoint11,Taiwan Strait,87,94,29,5,49,215,264,1750127,3717741,205117,14499,876439,5687486,6563925,31717
2026-06-30,2026,6,30,chokepoint11,Taiwan Strait,94,77,25,10,53,206,259,2277097,3928367,112094,42637,818068,6360197,7178265,31718
2026-06-01,2026,6,1,chokepoint12,Korea Strait,80,47,46,5,58,178,236,1226073,1373378,94546,12133,1419385,2706133,4125518,33655
2026-06-02,2026,6,2,chokepoint12,Korea Strait,56,30,54,8,60,148,208,892953,586822,147799,19761,1291154,1647336,2938491,33656
2026-06-03,2026,6,3,chokepoint12,Korea Strait,65,37,59,9,48,170,218,1195459,1748056,122046,16842,722192,3082405,3804597,33657
2026-06-04,2026,6,4,chokepoint12,Korea Strait,46,41,62,7,69,156,225,1198763,1193078,134314,5159,642287,2531315,3173603,33658
2026-06-05,2026,6,5,chokepoint12,Korea Strait,72,43,61,9,61,185,246,1554958,1071911,136676,6423,1356096,2769969,4126066,33659
2026-06-06,2026,6,6,chokepoint12,Korea Strait,65,44,65,8,52,182,234,1214567,1669480,179945,5733,1215973,3069726,4285700,33660
2026-06-07,2026,6,7,chokepoint12,Korea Strait,59,37,53,8,51,157,208,1262397,1019832,128456,31187,562375,2441873,3004249,33661
2026-06-08,2026,6,8,chokepoint12,Korea Strait,56,41,52,8,61,157,218,1119756,856628,122432,4862,933367,2103680,3037047,33662
2026-06-09,2026,6,9,chokepoint12,Korea Strait,72,39,42,8,57,161,218,1541945,1005308,95753,8980,1395327,2651988,4047315,33663
2026-06-10,2026,6,10,chokepoint12,Korea Strait,60,38,68,11,42,177,219,1172735,1420349,146059,20861,813171,2760004,3573175,33664
2026-06-11,2026,6,11,chokepoint12,Korea Strait,68,34,40,6,47,148,195,1385178,1273556,62785,7368,786986,2728889,3515875,33665
2026-06-12,2026,6,12,chokepoint12,Korea Strait,55,33,55,14,56,157,213,1063024,1165336,133753,51357,906644,2413473,3320117,33666
2026-06-13,2026,6,13,chokepoint12,Korea Strait,64,52,59,8,57,183,240,1321659,1901548,97677,12054,894125,3332940,4227066,33667
2026-06-14,2026,6,14,chokepoint12,Korea Strait,61,34,60,12,47,167,214,1493913,999272,166179,7905,761252,2667270,3428523,33668
2026-06-15,2026,6,15,chokepoint12,Korea Strait,61,46,50,4,60,161,221,991069,1407857,92656,12406,524161,2503990,3028151,33669
2026-06-16,2026,6,16,chokepoint12,Korea Strait,61,36,54,10,49,161,210,1374114,1074796,104522,22886,379481,2576319,2955801,33670
2026-06-17,2026,6,17,chokepoint12,Korea Strait,57,37,57,6,64,157,221,1273088,966427,156728,6581,874858,2402826,3277685,33671
2026-06-18,2026,6,18,chokepoint12,Korea Strait,64,45,45,11,52,165,217,1201834,1036674,85751,40998,715629,2365259,3080888,33672
2026-06-19,2026,6,19,chokepoint12,Korea Strait,58,39,53,7,56,157,213,1158797,1066978,86939,17834,1018206,2330550,3348756,33673
2026-06-20,2026,6,20,chokepoint12,Korea Strait,66,36,37,13,44,152,196,1384439,1123157,79450,23062,610829,2610109,3220939,33674
2026-06-21,2026,6,21,chokepoint12,Korea Strait,58,51,59,10,60,178,238,978286,1559419,135802,20238,853227,2693747,3546975,33675
2026-06-22,2026,6,22,chokepoint12,Korea Strait,70,44,57,10,51,181,232,1244396,1358242,126120,6948,825224,2735708,3560932,33676
2026-06-23,2026,6,23,chokepoint12,Korea Strait,65,41,31,6,54,143,197,1334367,1383252,41522,11623,526637,2770765,3297403,33677
2026-06-24,2026,6,24,chokepoint12,Korea Strait,62,44,75,12,58,193,251,1361367,1592374,167109,20660,1059579,3141512,4201092,33678
2026-06-25,2026,6,25,chokepoint12,Korea Strait,63,49,61,18,56,191,247,1214244,1419601,173456,36844,1419821,2844147,4263968,33679
2026-06-26,2026,6,26,chokepoint12,Korea Strait,66,40,50,16,62,172,234,1064656,1291234,114650,28777,815861,2499318,3315180,33680
2026-06-27,2026,6,27,chokepoint12,Korea Strait,63,63,48,10,47,184,231,948689,1691640,137831,15209,425108,2793370,3218479,33681
2026-06-28,2026,6,28,chokepoint12,Korea Strait,53,37,57,12,62,159,221,1232118,1008360,129086,21128,1570224,2390692,3960917,33682
2026-06-29,2026,6,29,chokepoint12,Korea Strait,52,55,49,3,51,159,210,1134793,1545989,87704,8457,684592,2776944,3461537,33683
2026-06-30,2026,6,30,chokepoint12,Korea Strait,58,40,66,8,65,172,237,1134157,991077,124733,42327,1705569,2292296,3997866,33684
2026-06-01,2026,6,1,chokepoint13,Tsugaru Strait,12,12,7,4,14,35,49,529542,285153,21104,8702,16256,844502,860758,37645
2026-06-02,2026,6,2,chokepoint13,Tsugaru Strait,14,20,15,10,14,59,73,586535,646293,31559,24161,143785,1288549,1432335,37646
2026-06-03,2026,6,3,chokepoint13,Tsugaru Strait,23,20,11,2,15,56,71,896346,558473,17805,5036,238350,1477661,1716012,37647
2026-06-04,2026,6,4,chokepoint13,Tsugaru Strait,14,11,7,5,11,37,48,496136,277295,10349,11677,562444,795458,1357903,37648
2026-06-05,2026,6,5,chokepoint13,Tsugaru Strait,11,10,1,3,9,25,34,525537,284262,849,10406,201949,821056,1023005,37649
2026-06-06,2026,6,6,chokepoint13,Tsugaru Strait,22,11,11,3,17,47,64,735346,439619,60512,0,423501,1235478,1658980,37650
2026-06-07,2026,6,7,chokepoint13,Tsugaru Strait,10,11,7,1,12,29,41,441269,393893,8791,7282,148796,851237,1000033,37651
2026-06-08,2026,6,8,chokepoint13,Tsugaru Strait,14,15,8,8,17,45,62,641954,911317,5199,16606,213888,1575077,1788965,37652
2026-06-09,2026,6,9,chokepoint13,Tsugaru Strait,9,11,10,3,16,33,49,351594,393204,53180,6763,120474,804742,925217,37653
2026-06-10,2026,6,10,chokepoint13,Tsugaru Strait,19,11,5,1,19,36,55,844072,581465,5922,4530,162320,1435991,1598312,37654
2026-06-11,2026,6,11,chokepoint13,Tsugaru Strait,15,18,7,2,15,42,57,647490,484921,25079,11992,246437,1169484,1415922,37655
2026-06-12,2026,6,12,chokepoint13,Tsugaru Strait,21,14,6,6,12,47,59,743426,497745,6104,2071,248278,1249347,1497625,37656
2026-06-13,2026,6,13,chokepoint13,Tsugaru Strait,14,15,11,4,12,44,56,470965,531761,25394,15349,269098,1043470,1312568,37657
2026-06-14,2026,6,14,chokepoint13,Tsugaru Strait,17,11,7,1,16,36,52,756713,363466,19444,1478,116913,1141103,1258016,37658
2026-06-15,2026,6,15,chokepoint13,Tsugaru Strait,8,12,11,3,12,34,46,331710,476937,17371,14424,246254,840443,1086697,37659
2026-06-16,2026,6,16,chokepoint13,Tsugaru Strait,15,24,10,9,18,58,76,611300,599182,30292,22151,181129,1262927,1444056,37660
2026-06-17,2026,6,17,chokepoint13,Tsugaru Strait,11,18,6,5,16,40,56,573894,668920,13080,5053,214276,1260949,1475225,37661
2026-06-18,2026,6,18,chokepoint13,Tsugaru Strait,11,14,9,5,8,39,47,376816,493380,36221,12601,131238,919020,1050259,37662
2026-06-19,2026,6,19,chokepoint13,Tsugaru Strait,13,14,8,3,13,38,51,489722,500914,8257,24635,308771,1023529,1332301,37663
2026-06-20,2026,6,20,chokepoint13,Tsugaru Strait,17,16,5,2,10,40,50,891936,450098,35094,0,174416,1377129,1551545,37664
2026-06-21,2026,6,21,chokepoint13,Tsugaru Strait,15,9,7,3,14,34,48,550892,419038,13305,11544,189509,994781,1184290,37665
2026-06-22,2026,6,22,chokepoint13,Tsugaru Strait,17,9,8,1,11,35,46,723726,321420,4326,0,302914,1049473,1352388,37666
2026-06-23,2026,6,23,chokepoint13,Tsugaru Strait,13,13,8,5,13,39,52,434591,321839,30181,7474,180918,794086,975004,37667
2026-06-24,2026,6,24,chokepoint13,Tsugaru Strait,14,19,13,5,11,51,62,395721,818480,12043,15311,197162,1241556,1438718,37668
2026-06-25,2026,6,25,chokepoint13,Tsugaru Strait,13,12,12,4,6,41,47,313399,517330,30898,11245,128600,872874,1001475,37669
2026-06-26,2026,6,26,chokepoint13,Tsugaru Strait,16,11,8,6,19,41,60,759852,413451,22759,16790,783020,1212854,1995875,37670
2026-06-27,2026,6,27,chokepoint13,Tsugaru Strait,16,26,7,2,17,51,68,551432,1040278,10092,5405,239619,1607209,1846828,37671
2026-06-28,2026,6,28,chokepoint13,Tsugaru Strait,13,7,9,1,12,30,42,524954,124910,22814,0,156792,672679,829471,37672
2026-06-29,2026,6,29,chokepoint13,Tsugaru Strait,12,17,7,5,13,41,54,419659,673046,41878,25462,253144,1160047,1413191,37673
2026-06-30,2026,6,30,chokepoint13,Tsugaru Strait,9,15,9,3,14,36,50,353133,644336,16582,4988,210672,1019040,1229712,37674
2026-06-01,2026,6,1,chokepoint14,Luzon Strait,9,37,4,4,21,54,75,266854,4704016,13834,2692,1358958,4987397,6346356,38425
2026-06-02,2026,6,2,chokepoint14,Luzon Strait,8,45,5,1,20,59,79,179698,4645361,24472,4870,1407666,4854403,6262070,38426
2026-06-03,2026,6,3,chokepoint14,Luzon Strait,10,50,4,7,26,71,97,223797,6408705,30071,25388,1607470,6687962,8295432,38427
2026-06-04,2026,6,4,chokepoint14,Luzon Strait,14,42,2,2,19,60,79,307855,3954560,16225,0,1091021,4278641,5369662,38428
2026-06-05,2026,6,5,chokepoint14,Luzon Strait,8,39,5,3,23,55,78,279849,3588788,33433,4885,981263,3906956,4888220,38429
2026-06-06,2026,6,6,chokepoint14,Luzon Strait,13,42,4,4,20,63,83,300664,4114305,20086,7365,989041,4442422,5431464,38430
2026-06-07,2026,6,7,chokepoint14,Luzon Strait,10,38,8,1,18,57,75,136904,3324013,74304,4428,1360007,3539651,4899659,38431
2026-06-08,2026,6,8,chokepoint14,Luzon Strait,18,40,3,8,22,69,91,443062,6388992,11970,14053,1153062,6858078,8011141,38432
2026-06-09,2026,6,9,chokepoint14,Luzon Strait,15,32,4,4,27,55,82,254077,2702830,28507,7381,1317181,2992797,4309978,38433
2026-06-10,2026,6,10,chokepoint14,Luzon Strait,6,43,8,6,25,63,88,241435,3735426,39704,28244,1054094,4044811,5098906,38434
2026-06-11,2026,6,11,chokepoint14,Luzon Strait,15,45,5,3,31,68,99,274729,4918981,22258,13555,2514203,5229525,7743728,38435
2026-06-12,2026,6,12,chokepoint14,Luzon Strait,13,38,4,2,26,57,83,283353,4415991,23531,3942,1038003,4726818,5764822,38436
2026-06-13,2026,6,13,chokepoint14,Luzon Strait,5,42,5,5,29,57,86,109708,4547304,33196,9990,1154559,4700199,5854759,38437
2026-06-14,2026,6,14,chokepoint14,Luzon Strait,13,50,2,8,31,73,104,163361,3671206,7933,16977,972394,3859478,4831873,38438
2026-06-15,2026,6,15,chokepoint14,Luzon Strait,10,66,6,3,35,85,120,297408,6718524,26315,7339,2871227,7049588,9920816,38439
2026-06-16,2026,6,16,chokepoint14,Luzon Strait,13,47,7,7,28,74,102,175071,3187311,42461,7345,1138511,3412189,4550701,38440
2026-06-17,2026,6,17,chokepoint14,Luzon Strait,16,52,4,5,35,77,112,451809,5122015,19073,12764,1790466,5605663,7396129,38441
2026-06-18,2026,6,18,chokepoint14,Luzon Strait,9,37,14,7,29,67,96,125602,2011331,87157,15631,1617949,2239722,3857672,38442
2026-06-19,2026,6,19,chokepoint14,Luzon Strait,10,41,7,1,28,59,87,205678,3598197,24056,4291,2039945,3832223,5872168,38443
2026-06-20,2026,6,20,chokepoint14,Luzon Strait,18,38,8,8,37,72,109,386503,2848180,52770,12253,1355995,3299707,4655702,38444
2026-06-21,2026,6,21,chokepoint14,Luzon Strait,15,51,8,3,29,77,106,280828,3739614,68830,15203,1358301,4104476,5462777,38445
2026-06-22,2026,6,22,chokepoint14,Luzon Strait,7,40,2,4,30,53,83,260320,3655141,27254,23412,2121511,3966129,6087641,38446
2026-06-23,2026,6,23,chokepoint14,Luzon Strait,2,13,0,3,14,18,32,84332,560681,0,1020,1049279,646034,1695314,38447
2026-06-24,2026,6,24,chokepoint14,Luzon Strait,6,10,1,0,8,17,25,220369,1697826,20502,0,1278129,1938697,3216827,38448
2026-06-25,2026,6,25,chokepoint14,Luzon Strait,7,29,8,5,20,49,69,154764,3304834,46202,1963,616561,3507764,4124326,38449
2026-06-26,2026,6,26,chokepoint14,Luzon Strait,6,43,4,1,19,54,73,142834,3758901,25669,0,482957,3927406,4410363,38450
2026-06-27,2026,6,27,chokepoint14,Luzon Strait,13,43,1,3,23,60,83,402694,4434866,4567,1937,2572723,4844065,7416788,38451
2026-06-28,2026,6,28,chokepoint14,Luzon Strait,8,36,5,6,26,55,81,223847,3764402,28512,13684,2049037,4030448,6079485,38452
2026-06-29,2026,6,29,chokepoint14,Luzon Strait,20,41,4,5,27,70,97,443154,3679576,30014,11635,1339595,4164382,5503978,38453
2026-06-30,2026,6,30,chokepoint14,Luzon Strait,15,44,3,6,34,68,102,414083,3636219,11701,23491,1822997,4085495,5908493,38454
2026-06-01,2026,6,1,chokepoint15,Lombok Strait,0,31,3,0,8,34,42,0,4414116,20076,0,62071,4434192,4496263,41201
2026-06-02,2026,6,2,chokepoint15,Lombok Strait,0,22,3,2,8,27,35,0,2748158,2065,0,61862,2750223,2812086,41202
2026-06-03,2026,6,3,chokepoint15,Lombok Strait,0,29,3,0,8,32,40,0,2969403,8107,0,84729,2977510,3062240,41203
2026-06-04,2026,6,4,chokepoint15,Lombok Strait,0,35,1,0,7,36,43,0,3574517,0,0,146906,3574517,3721424,41204
2026-06-05,2026,6,5,chokepoint15,Lombok Strait,1,33,1,1,6,36,42,2231,5146734,1947,5949,127474,5156862,5284336,41205
2026-06-06,2026,6,6,chokepoint15,Lombok Strait,0,31,0,0,4,31,35,0,2502107,0,0,94540,2502107,2596647,41206
2026-06-07,2026,6,7,chokepoint15,Lombok Strait,0,30,2,0,11,32,43,0,4616550,3121,0,97445,4619671,4717117,41207
2026-06-08,2026,6,8,chokepoint15,Lombok Strait,0,29,1,0,10,30,40,0,2947915,846,0,362006,2948762,3310768,41208
2026-06-09,2026,6,9,chokepoint15,Lombok Strait,1,42,5,0,9,48,57,920,3621721,30396,0,347018,3653038,4000056,41209
